segment_id,observations,congested_observations,congestion_frequency,peak_congested_observations,average_speed,average_flow,average_congestion,average_delay,average_queue,congestion_frequency_pct,bottleneck_type,bottleneck_score
R0056,4317,1526,0.3534862172805189,1060,38.87740792216817,929.5716469770674,0.02806668983090109,0.051967570071809126,0.22019921241602966,35.34862172805189,Recurring Bottleneck,22.40938051672166
R0295,4317,1510,0.3497799397729905,1047,48.54775306926106,466.66631920315035,0.029045656706045867,0.050550613852212184,0.6878387769284225,34.97799397729905,Recurring Bottleneck,22.1472865960775
R0093,4317,1497,0.3467685892981237,1059,58.287681260134356,465.68158443363444,0.028538220986796387,0.049295575631225386,0.13342599027102153,34.67685892981237,Recurring Bottleneck,21.88747678199802
R0319,4317,1403,0.32499420894139447,992,38.94049339819318,1351.5271484827426,0.026486865879082697,0.06281190641649294,0.10722724113968032,32.49942089413945,Recurring Bottleneck,21.74977182015261
R0308,4317,1552,0.3595089182302525,1057,58.23067871206857,942.6627750752838,0.02948950660180681,0.036820477183229096,1.4625897614083854,35.95089182302525,Recurring Bottleneck,21.618479374343973
R0358,4317,1407,0.3259207783182766,989,29.22915682186704,900.2117211026175,0.025695205003474633,0.06042876997915218,0.03166550845494556,32.59207783182766,Recurring Bottleneck,21.593821536447738
R0122,4317,1482,0.34329395413481584,1034,38.92219596942321,1377.4721334259903,0.026944961779013205,0.04767894371091036,0.1080148251100301,34.329395413481585,Recurring Bottleneck,21.544839804314414
R0283,4317,1447,0.3351864720870975,1017,48.60515867500579,452.1338197822562,0.027898077368542967,0.051552466990965946,0.01980542043085476,33.51864720870975,Recurring Bottleneck,21.458238087311354
R0292,4317,1426,0.33032198285846653,1014,38.9721241602965,902.365971739634,0.025698239518183924,0.05470303451470929,0.020731989807736856,33.032198285846654,Recurring Bottleneck,21.38503831213655
R0334,4317,1353,0.3134120917303683,961,29.259427843409775,885.0625434329395,0.024685360203845264,0.06480611535788743,0.0507528376187167,31.341209173036834,Recurring Bottleneck,21.266013822620888
R0021,4317,1356,0.3141070187630299,951,39.02171646977067,887.1389622422979,0.024458049571461665,0.06348390085707667,0.1579105860551309,31.410701876302987,Recurring Bottleneck,21.194889230942408
R0310,4317,1503,0.3481584433634468,1036,58.282934908501275,461.3028723650683,0.02861772063933287,0.03708385452860783,0.08447996293722493,34.81584433634468,Recurring Bottleneck,21.044532552633086
R0097,4317,1230,0.2849200833912439,902,29.310583738707436,1275.6854296965485,0.022983344915450545,0.07707065091498726,0.0,28.492008339124393,Potential Bottleneck,20.709131381194357
R0132,4317,1287,0.29812369701181374,919,39.02276117674311,861.9325920778318,0.024432916377113735,0.06175075283761871,0.022029186935371786,29.812369701181375,Potential Bottleneck,20.265133083551124
R0036,4317,1425,0.330090340514246,1005,48.68552003706278,1361.9570303451471,0.02629135974056057,0.03952629140606903,0.13926337734537875,33.0090340514246,Recurring Bottleneck,20.25430790890039
R0055,4317,1390,0.3219828584665277,999,48.75225851285615,893.4809358350707,0.02495499189251795,0.044257354644429,0.11014593467685893,32.198285846652766,Recurring Bottleneck,20.163262948985096
R0307,4317,1454,0.3368079684966412,1023,48.65470465601111,909.3463979615474,0.026905976372480888,0.030329858698170026,1.3185545517720638,33.68079684966412,Recurring Bottleneck,19.919691482884517
R0217,4317,1330,0.30808431781329626,957,48.706360898772296,879.1885568681955,0.025873940236275192,0.04780611535788742,0.9343988881167478,30.808431781329627,Recurring Bottleneck,19.76175420631556
R0035,4317,1423,0.329627055825805,989,58.45421589066481,1349.6036136205698,0.025763863794301598,0.03257308315960157,0.18204771832290942,32.9627055825805,Recurring Bottleneck,19.694430112170597
R0380,4317,1442,0.3340282603659949,1005,48.69632615242067,903.7972666203382,0.026074658327542275,0.029211489460273337,0.14454482279360667,33.40282603659949,Recurring Bottleneck,19.671985658635133
R0298,4317,1435,0.33240676395645125,1014,58.391276349316655,909.0179291174427,0.02681183692378967,0.025541811443131803,1.3780866342367384,33.240676395645124,Recurring Bottleneck,19.33811802631954
R0253,4317,1319,0.3055362520268705,871,48.83032893212879,877.0565902246931,0.02339367616400278,0.04264280750521195,0.9680796849664118,30.55362520268705,Recurring Bottleneck,19.173141889966313
R0314,4317,1298,0.30067176279823954,933,48.82914987259671,1298.6106092193652,0.023416840398424833,0.041019689599258745,0.0,30.067176279823954,Recurring Bottleneck,18.809019024847256
R0313,4317,1246,0.2886263608987723,915,48.857136900625434,425.72997451934214,0.02285621959694232,0.04799003937919852,0.007458883483900858,28.86263608987723,Potential Bottleneck,18.712103120828786
R0332,4317,1253,0.290247857308316,913,48.878292795923095,857.6573083159602,0.02243386611072504,0.04534977993977299,0.008061153578874217,29.0247857308316,Potential Bottleneck,18.582716444247854
R0316,4317,1330,0.30808431781329626,964,48.809233263840625,436.43226777854994,0.023816933055362522,0.028687746119990733,0.0063470002316423435,30.808431781329627,Recurring Bottleneck,18.267821362422605
R0378,4317,1371,0.31758165392633775,971,58.51885337039611,885.0871901783646,0.024686541579800787,0.021542738012508687,0.07963863794301598,31.758165392633774,Recurring Bottleneck,18.23351935429683
R0120,4317,1152,0.26685198054204307,790,29.37907343062312,840.2313643734074,0.020696895992587446,0.0562777391707204,0.7416724577252722,26.685198054204307,Potential Bottleneck,18.17946441862451
R0309,4317,1289,0.2985869817002548,921,48.77453787352328,1295.9759555246699,0.024508848737549223,0.03157261987491314,1.611883252258513,29.858698170025484,Potential Bottleneck,18.02982781727309
R0207,4317,1319,0.3055362520268705,899,48.80035209636321,880.5587213342599,0.023993143386611075,0.023683344915450544,1.003567292100996,30.55362520268705,Recurring Bottleneck,17.770807520347397
R0205,4317,1267,0.2934908501274033,875,48.83812369701181,1301.429627055826,0.023237665045170254,0.02950891823025249,1.4247162381283298,29.34908501274033,Potential Bottleneck,17.582286757774092
R0002,4317,971,0.22492471623812832,737,29.476337734537875,1015.0637943015984,0.01745540884873755,0.06512763493166551,0.0,22.492471623812833,Potential Bottleneck,16.648832641655584
R0161,4317,1039,0.24067639564512394,714,39.22375028955293,812.4847347695159,0.019407296733842946,0.03146652768126014,0.4967801714153347,24.067639564512394,Potential Bottleneck,14.973304224211292
R0168,4317,921,0.21334259902710215,660,39.14520731989808,952.9760250173732,0.021370164466064396,0.04892355802640723,0.5382209867963864,21.334259902710215,Potential Bottleneck,14.973266457777662
R0050,4317,946,0.21913365763261525,709,39.31363215195738,1007.9962473940236,0.017160157516794068,0.04472365068334492,0.0,21.913365763261524,Potential Bottleneck,14.821889712001731
R0415,4317,810,0.18763029881862406,619,29.47075283761872,958.006856613389,0.017641139680333567,0.06551563585823489,0.0,18.763029881862405,Potential Bottleneck,14.818750176141492
R0372,4317,988,0.22886263608987722,735,39.20439888811675,1017.6099142923326,0.019891243919388464,0.035697706740792215,0.0,22.886263608987722,Potential Bottleneck,14.714106801152552
R0170,4317,967,0.22399814686124622,720,49.08763493166551,677.0206856613388,0.01824797312948807,0.03737317581653926,0.45471392170488767,22.39981468612462,Potential Bottleneck,14.547099352473108
R0274,4317,814,0.18855686819550613,629,29.524389622422976,322.22967338429464,0.015856219596942323,0.059807041927264305,0.0,18.855686819550613,Potential Bottleneck,14.383880686801284
R0013,4317,945,0.21890201528839473,718,29.473974982626824,1011.081677090572,0.017535070650914985,0.03877600185313875,0.0,21.890201528839473,Potential Bottleneck,14.375996210511063
R0084,4317,884,0.20477183229094278,663,39.29026638869585,658.8451702571231,0.017745842019921243,0.047808663423673854,0.0,20.47718322909428,Potential Bottleneck,14.352477868056907
R0373,4317,865,0.20037062775075284,640,29.482311790595322,328.98397034977995,0.017254713921704887,0.05053578874218207,0.0,20.037062775075285,Potential Bottleneck,14.32198211158294
R0142,4317,967,0.22399814686124622,730,39.29979152189021,339.2346536946954,0.01750562890896456,0.033489691915682185,0.0,22.39981468612462,Potential Bottleneck,14.233903923884576
R0398,4317,876,0.2029186935371786,660,29.51312717164698,652.3895992587445,0.016232244614315498,0.04675700718091267,0.0,20.29186935371786,Potential Bottleneck,14.135629831167618
R0003,4317,962,0.2228399351401436,734,29.478299745193418,675.3170488765347,0.017391429233263842,0.032568681955061386,0.0,22.283993514014362,Potential Bottleneck,14.1035713317252
R0369,4317,814,0.18855686819550613,614,29.5206532314107,638.7513551077137,0.015979337502895527,0.055736391012277044,0.0,18.855686819550613,Potential Bottleneck,14.08262779886992
R0209,4317,916,0.21218438730599953,692,29.464910817697476,333.3623812832986,0.017839170720407693,0.03866990965948575,0.09485753995830438,21.218438730599953,Potential Bottleneck,14.041290083282016
R0407,4317,846,0.1959694232105629,637,29.52041927264304,326.0230252490155,0.01598783877692842,0.04970789900393792,0.0,19.59694232105629,Potential Bottleneck,14.001895569720105
R0038,4317,908,0.21033124855223534,685,49.10738012508686,664.0957841093352,0.017852165855918464,0.03861709520500348,0.0,21.033124855223534,Potential Bottleneck,13.945066487684791
R0046,4317,949,0.2198285846652768,714,58.96659949038684,673.3004169562196,0.017223048413249942,0.03210516562427612,0.0,21.98285846652768,Potential Bottleneck,13.913228784869805
R0323,4317,931,0.21565902246930738,697,39.31165392633773,672.058559184619,0.017207597868890433,0.031740792216817235,0.0,21.565902246930737,Potential Bottleneck,13.676990696742141
R0088,4317,959,0.22214500810748206,717,58.860389159138286,1015.0274496177901,0.018994069955987954,0.02567292100996062,0.011558952976604123,22.214500810748206,Potential Bottleneck,13.600319092282101
R0413,4317,855,0.19805420430854762,635,29.48353949501969,325.9339124391939,0.017217535325457493,0.04013713226777855,0.0,19.805420430854763,Potential Bottleneck,13.426046550707701
R0203,4317,888,0.20569840166782488,678,39.3298355339356,994.8243919388465,0.01675564049108177,0.033803567292100996,0.4347000231642344,20.569840166782488,Potential Bottleneck,13.319930492928034
R0047,4317,881,0.2040769052582812,671,49.18098216353949,659.3570998378503,0.01637991660875608,0.035012045401899464,0.0,20.40769052582812,Potential Bottleneck,13.31811519707814
R0210,4317,853,0.19759091962010655,639,49.14578179291174,652.965971739634,0.017083391243919388,0.03826592541116516,0.22297892054667592,19.759091962010654,Potential Bottleneck,13.258679468713558
R0353,4317,935,0.21658559184618947,692,49.06825573314802,329.6584201992124,0.018635140143618254,0.024626824183460738,0.1599490386842715,21.658559184618948,Potential Bottleneck,13.233213682758144
R0062,4317,888,0.20569840166782488,668,49.18746583275423,988.9281908732917,0.01624829742876998,0.03268936761640028,0.0,20.569840166782488,Potential Bottleneck,13.221241680898268
R0228,4317,908,0.21033124855223534,676,39.32722029186935,999.6995135510771,0.016819921241602965,0.026709983785035904,0.0,21.033124855223534,Potential Bottleneck,13.022096583391368
R0381,4317,891,0.20639332870048646,676,59.00843409775307,652.2524901552003,0.016524924716238128,0.029045170257123002,0.0,20.639332870048648,Potential Bottleneck,12.991287524925955
R0007,4317,947,0.21936529997683576,718,49.15204540189947,671.470743571925,0.01695709983785036,0.0169457956914524,0.0,21.936529997683575,Potential Bottleneck,12.746445684691416
R0423,4317,824,0.19087329163771138,631,49.18973129488071,321.81378271948114,0.016205443595089183,0.035882788973824416,0.0,19.087329163771138,Potential Bottleneck,12.717930713848164
R0368,4317,853,0.19759091962010655,644,59.01286309937456,652.3580495714617,0.016452976604123235,0.030970349779939777,0.0,19.759091962010654,Potential Bottleneck,12.693230430257271
R0336,4317,883,0.20454018994672227,632,58.752214500810744,635.8248088950661,0.02079650220060227,0.024294880704192726,0.0,20.454018994672225,Potential Bottleneck,12.670917424673126
R0347,4317,843,0.19527449617790132,635,59.02608756080611,984.2617095205003,0.01623157285151726,0.029993745656706046,0.5482742645355572,19.527449617790133,Potential Bottleneck,12.497606380288936
R0144,4317,795,0.1841556636553162,607,39.346585591846186,637.3438035672922,0.016336761640027796,0.03707458883483901,0.0,18.415566365531618,Potential Bottleneck,12.475270672339622
R0327,4317,788,0.18253416724577254,605,29.543669214732454,638.306532314107,0.015213342599027103,0.037958767662728744,0.0,18.253416724577253,Potential Bottleneck,12.42673014995722
R0433,4317,732,0.1695621959694232,550,29.535054435950894,620.3737780866343,0.015495969423210564,0.04394301598332175,0.0,16.956219596942322,Potential Bottleneck,12.234910962554252
R0250,4317,901,0.2087097521426917,679,58.98544822793607,665.2942321056289,0.016911257817929116,0.0169728978457262,0.3349085012740329,20.87097521426917,Potential Bottleneck,12.214323347741828
R0342,4317,836,0.19365299976835765,640,59.05208941394487,964.5736622654621,0.015798123697011814,0.026524438267315265,0.0,19.365299976835765,Potential Bottleneck,12.143630366581478
R0183,4317,730,0.16909891128098217,555,29.510921936529996,617.5097289784572,0.01630261755848969,0.04068357655779477,0.0,16.909891128098216,Potential Bottleneck,11.991770382756657
R0271,4317,834,0.1931897150799166,656,59.03675005791059,971.3723419041,0.01605487607134584,0.023849200833912437,0.0,19.318971507991662,Potential Bottleneck,11.927757489390986
R0225,4317,863,0.19990734306231178,646,58.96997915218902,654.5125781792912,0.017168751447764655,0.01868218670372944,0.0,19.99073430623118,Potential Bottleneck,11.909976394980411
R0015,4317,872,0.2019921241602965,658,59.011183692378964,662.8596710678712,0.01648126013435256,0.01715960157516794,0.0,20.19921241602965,Potential Bottleneck,11.879528635006517
R0388,4317,865,0.20037062775075284,666,49.160785267546906,651.9752374334029,0.016786634236738474,0.01665485290711142,0.0,20.037062775075285,Potential Bottleneck,11.769802583249657
R0052,4317,784,0.18160759786889044,593,49.24189715079916,640.143803567292,0.015163053046096827,0.029478804725503824,0.0,18.160759786889045,Potential Bottleneck,11.743629878925965
R0414,4317,733,0.16979383831364372,552,39.37869585360203,934.9279823951819,0.015532870048644894,0.037135279129024784,0.0,16.979383831364373,Potential Bottleneck,11.737609175660463
R0166,4317,651,0.1507991660875608,495,29.56896919156822,904.4355339356034,0.014368195506138524,0.05025804957146166,0.1148714384989576,15.079916608756081,Potential Bottleneck,11.736007081845674
R0156,4317,723,0.1674774148714385,542,39.409210099606206,312.54438267315265,0.014771948112114894,0.03798146861246236,0.07085939309705813,16.74774148714385,Potential Bottleneck,11.662351302657209
R0083,4317,745,0.17257354644429002,567,39.366066712995135,622.7800324299282,0.01584977993977299,0.03175909196201066,0.0,17.257354644429,Potential Bottleneck,11.483353254310616
R0181,4317,762,0.17651146629603892,575,29.54846652768126,625.2948112114896,0.015054482279360668,0.029085012740328934,0.0,17.651146629603893,Potential Bottleneck,11.456065868700701
R0260,4317,717,0.16608756080611536,546,49.21951355107714,621.6993745656706,0.015609636321519573,0.035723882325689134,0.06569376882094047,16.608756080611535,Potential Bottleneck,11.448865711892866
R0066,4317,776,0.17975445911512625,598,59.07262682418346,637.4657632615242,0.01545744730136669,0.02524299281908733,0.25286078295112346,17.975445911512626,Potential Bottleneck,11.342485567304733
R0394,4317,850,0.19689599258744497,642,59.04022006022701,656.2076441973593,0.015997544591151262,0.013528607829511234,0.0,19.689599258744497,Potential Bottleneck,11.33820039183205
R0190,4317,751,0.17396340050961315,568,49.24091730368311,632.932707899004,0.015181190641649293,0.02862450776001853,0.22114894602733381,17.396340050961314,Potential Bottleneck,11.297965822331463
R0045,4317,708,0.16400277970813065,507,39.29871670141302,597.3688672689367,0.017533101690989112,0.03367245772527218,0.0,16.400277970813065,Potential Bottleneck,11.248651363495469
R0429,4317,801,0.18554551772063932,603,49.24693537178596,638.9364373407459,0.015061640027797082,0.016666898309010886,0.0,18.55455177206393,Potential Bottleneck,10.977699617855851
R0412,4317,734,0.17002548065786427,544,39.37616631920315,309.6041000694927,0.015596432707899005,0.026657632615242066,0.0,17.002548065786428,Potential Bottleneck,10.966181726932744
R0243,4317,760,0.17604818160759786,583,39.409951355107715,627.5403520963632,0.014751980542043085,0.022662265462126477,0.13488533703961084,17.604818160759788,Potential Bottleneck,10.94267654920949
R0335,4317,796,0.1843873059995367,601,59.06018763029881,641.0005559416261,0.015663354181144316,0.016644892286309936,0.0,18.438730599953672,Potential Bottleneck,10.936191909745162
R0031,4317,756,0.17512161223071576,574,59.12445911512625,628.9244845957841,0.014592355802640723,0.022646745425063702,0.0,17.512161223071576,Potential Bottleneck,10.890396678962784
R0029,4317,707,0.16377113736391014,541,39.435415798007874,623.6830437804031,0.014115334723187397,0.030245077600185317,0.0,16.377113736391014,Potential Bottleneck,10.877779433862983
R0145,4317,774,0.17929117442668518,567,49.21252721797545,627.6959925874451,0.015750266388695852,0.019094046791753534,0.0,17.92911744266852,Potential Bottleneck,10.867467263577788
R0016,4317,735,0.1702571230020848,558,59.13584201992124,628.1457261987491,0.01440317350011582,0.0253532545749363,0.0,17.02571230020848,Potential Bottleneck,10.844250634017701
R0182,4317,651,0.1507991660875608,489,39.4503729441742,603.823766504517,0.013741904100069492,0.037839240213110956,0.0,15.079916608756081,Potential Bottleneck,10.786882725767557
R0188,4317,600,0.13898540653231412,462,29.61635394950197,599.2420199212415,0.012788533703961085,0.0440970581422284,0.0,13.89854065323141,Normal Segment,10.636388245713139
R0224,4317,725,0.16794069955987956,562,49.200782951123465,933.7015751679407,0.015983321751216122,0.02323511697938383,0.19784572619874913,16.794069955987958,Potential Bottleneck,10.617156955522194
R0259,4317,744,0.1723419041000695,558,49.21319203150336,622.2675700718091,0.01573669214732453,0.020319203150335884,0.21899467222608296,17.23419041000695,Potential Bottleneck,10.611377185936929
R0348,4317,734,0.17002548065786427,557,39.40455640491082,631.0302061616864,0.014884155663655318,0.02195529302756544,0.2272643039147556,17.002548065786428,Potential Bottleneck,10.592545024907647
R0273,4317,756,0.17512161223071576,583,59.07638637943016,959.6962010655548,0.015393815149409313,0.01817164697706741,0.0,17.512161223071576,Potential Bottleneck,10.579195482031333
R0341,4317,664,0.1538105165624276,508,39.420720407690524,302.2317350011582,0.014485012740328932,0.03273731758165393,0.04591151262450776,15.38105165624276,Potential Bottleneck,10.577540981372929
R0200,4317,577,0.13365763261524208,439,29.622675469075745,589.9561037757702,0.012578248783877692,0.045274496177901316,0.020454018994672227,13.365763261524208,Normal Segment,10.451896924913036
R0382,4317,636,0.14732453092425296,475,39.457980078758396,605.7405374102385,0.013552976604123234,0.03545448227936066,0.0,14.732453092425295,Normal Segment,10.428832744584184
R0053,4317,693,0.16052814454482278,524,59.15758397034978,612.8610145934676,0.01404039842483206,0.024965253648366922,0.0,16.052814454482277,Potential Bottleneck,10.317851978382848
R0399,4317,708,0.16400277970813065,538,59.14419967570072,940.4306462821404,0.01426342367384758,0.02253972666203382,0.0,16.400277970813065,Potential Bottleneck,10.316569946284888
R0326,4317,714,0.16539263377345378,537,49.29810053277739,308.2805420430855,0.014038962242297892,0.02149594625897614,0.0,16.539263377345378,Potential Bottleneck,10.301135635743263
R0026,4317,723,0.1674774148714385,552,59.14094741718786,625.3110493398193,0.014318902015288395,0.019357887421820708,0.0,16.74774148714385,Potential Bottleneck,10.253603561362235
R0014,4317,717,0.16608756080611536,558,39.43641649293491,617.9225851285614,0.014090896455872132,0.01947324530924253,0.0,16.608756080611535,Potential Bottleneck,10.185912546415437
R0146,4317,718,0.16631920315033588,548,49.24088719017836,625.2011813759556,0.015182649988417882,0.0188137595552467,0.0,16.63192031503359,Potential Bottleneck,10.180842929291673
R0338,4317,690,0.15983321751216123,538,39.4537757702108,616.9408617095205,0.013658304378040305,0.023570071809126708,0.0,15.983321751216122,Potential Bottleneck,10.167124947357213
R0180,4317,693,0.16052814454482278,522,49.22094741718786,612.1726198749132,0.015581630762103314,0.021347463516330784,0.0,16.052814454482277,Potential Bottleneck,10.093067878258719
R0363,4317,508,0.11767431086402594,388,29.620090340514245,286.27671994440584,0.012665948575399582,0.04990456335418114,0.0,11.767431086402594,Normal Segment,10.002216047514997
R0245,4317,673,0.15589529766041232,519,29.583013666898307,612.426615705351,0.01390011582117211,0.023749131341209175,0.1860551308779245,15.589529766041233,Potential Bottleneck,9.990897261906548
R0417,4317,629,0.14570303451470928,478,29.563451470928886,595.7887885105398,0.01455089182302525,0.028842714848274265,0.0,14.570303451470929,Normal Segment,9.882385199605741
R0063,4317,653,0.15126245077600187,491,59.128172341904104,600.1320824646746,0.014531549687282836,0.02506462821403753,0.0,15.126245077600187,Potential Bottleneck,9.876746317451255
R0411,4317,673,0.15589529766041232,487,59.11227472782025,907.419318971508,0.014796177901320363,0.020934676858929812,0.0,15.589529766041233,Potential Bottleneck,9.806938683573158
R0071,4317,647,0.1498725967106787,492,49.29002084781098,604.2848969191568,0.014198702802872365,0.0247257354644429,0.10523511697938383,14.987259671067871,Normal Segment,9.771880589150769
R0257,4317,637,0.14755617326847348,483,49.28217280518879,901.8244382673153,0.014356845031271716,0.025767894371091036,0.22351169793838313,14.755617326847348,Normal Segment,9.73887538289492
R0230,4317,690,0.15983321751216123,518,49.239075747046556,615.1887653463053,0.015221264767199445,0.01662821403752606,0.0,15.983321751216122,Potential Bottleneck,9.69397537812404
R0337,4317,590,0.13666898309010886,447,29.619022469307392,597.8000000000001,0.012698170025480657,0.03176673615936993,0.0,13.666898309010886,Normal Segment,9.594149442221704
R0189,4317,656,0.15195737780866342,505,39.45134584201992,304.7289089645587,0.013715357887421821,0.02067685892981237,0.0,15.195737780866342,Potential Bottleneck,9.558304065009809
R0275,4317,619,0.14338661107250406,480,49.32712995135511,601.4477878156127,0.013458651841556637,0.025449849432476256,0.0,14.338661107250406,Normal Segment,9.479625639945485
R0201,4317,538,0.12462358119064165,406,29.61998841788279,292.98031040074125,0.012671762798239517,0.03800370627750753,0.005327773917072041,12.462358119064165,Normal Segment,9.458319958979775
R0428,4317,574,0.1329627055825805,444,39.51139217048876,882.9070419272643,0.012217442668519806,0.03220685661338893,0.0,13.29627055825805,Normal Segment,9.427384679255958
R0229,4317,612,0.14176511466296038,475,39.44452397498263,597.9899930507296,0.013887444984943247,0.024666666666666667,0.0,14.176511466296038,Normal Segment,9.35274370593989
R0434,4317,605,0.14014361825341673,453,59.18416261292564,875.0826499884179,0.01359694232105629,0.02544637479731295,0.0,14.014361825341673,Normal Segment,9.321364416535692
R0214,4317,621,0.1438498957609451,467,29.592842251563585,906.5255501505675,0.013571809126708363,0.02292193652999768,0.0567292100996062,14.384989576094508,Normal Segment,9.316809964957312
R0267,4317,590,0.13666898309010886,451,49.355455177206395,592.7079916608756,0.01289131341209173,0.027980542043085477,0.05279129024785731,13.666898309010886,Normal Segment,9.316306953378886
R0339,4317,644,0.14917766967801716,493,49.293546444290016,609.990502663887,0.014130298818624045,0.01879129024785731,0.08318276580959,14.917766967801715,Normal Segment,9.290512467680557
R0075,4317,676,0.1565902246930739,512,59.167528376187164,608.7183692378967,0.013874102385916146,0.013701413018299746,0.0,15.65902246930739,Potential Bottleneck,9.272154160486519
R0054,4317,554,0.12832985869817,420,29.628010192263144,875.185892981237,0.012400694927032661,0.03298586981700255,0.0,12.832985869817001,Normal Segment,9.25959845441233
R0367,4317,538,0.12462358119064165,421,29.630616168635626,289.6118137595552,0.01231568218670373,0.03474889969886495,0.0,12.462358119064165,Normal Segment,9.203808813653671
R0354,4317,669,0.15496872828353023,505,49.32978457261987,918.214987259671,0.013404980310400742,0.01307922168172342,0.0,15.496872828353023,Potential Bottleneck,9.13039519018652
R0186,4317,610,0.14130182997451934,461,59.13498957609451,294.15642807505213,0.014415751679406995,0.019097753069261064,0.0,14.130182997451934,Normal Segment,8.928242249653943
R0221,4317,505,0.11697938383136437,385,39.48679638637943,285.12316423442206,0.01283205930044012,0.03570535093815149,0.0,11.697938383136437,Normal Segment,8.908741302707375
R0030,4317,553,0.1280982163539495,423,29.63633773453787,586.069817002548,0.01212290942784341,0.027670836228862634,0.0,12.80982163539495,Normal Segment,8.841515372000961
R0272,4317,543,0.12578179291174427,422,29.625508454945564,584.5239054899235,0.012480426221913365,0.028858698170025482,0.0,12.578179291174427,Normal Segment,8.825406516890052
R0405,4317,532,0.1232337271253185,402,29.63833912439194,582.0984711605282,0.012056706045865184,0.030179522816770905,0.0,12.323372712531851,Normal Segment,8.784239127891198
R0364,4317,587,0.1359740560574473,461,39.46969423210563,593.1838776928422,0.013257123002084781,0.020105165624276118,0.0,13.597405605744731,Normal Segment,8.702563424078935
R0216,4317,439,0.10169098911280983,325,29.657361593699328,839.4679870280287,0.011420477183229093,0.040535557099837846,0.04927032661570535,10.169098911280983,Normal Segment,8.463821417688452
R0042,4317,577,0.13365763261524208,448,59.178698170025484,591.4248783877694,0.013689413944869121,0.018290016214964094,0.0,13.365763261524208,Normal Segment,8.46373191081832
R0092,4317,550,0.12740328932128794,420,39.49338197822562,585.3274264535557,0.012664164929349084,0.022723882325689136,0.0,12.740328932128794,Normal Segment,8.452413397149904
R0179,4317,583,0.1350474866805652,432,49.296692147324535,587.7808663423674,0.01406703729441742,0.017036136205698403,0.0,13.504748668056521,Normal Segment,8.450620861425746
R0027,4317,583,0.1350474866805652,435,49.34345147092888,889.9627055825805,0.013131433866110726,0.014909427843409775,0.0,13.504748668056521,Normal Segment,8.263233739118595
R0175,4317,548,0.12694000463284688,405,49.30381746583275,871.9574936298355,0.013925434329395414,0.019147787815612695,0.0,12.694000463284688,Normal Segment,8.199189736571979
R0044,4317,544,0.12601343525596478,421,49.31945564049108,585.2575631225387,0.013610099606208015,0.018347926801019227,0.0,12.601343525596478,Normal Segment,8.08348089336824
R0064,4317,537,0.12439193884642112,406,59.18938151494093,577.8216353949502,0.013510655547834144,0.018360203845262914,0.037850359045633546,12.439193884642112,Normal Segment,8.000342466642646
R0151,4317,492,0.11396803335649756,371,49.40769284225156,577.0666203381978,0.011846606439657171,0.025226777854991892,0.07741487143849896,11.396803335649757,Normal Segment,7.9436243349334
R0019,4317,511,0.11836923789668752,392,39.53523743340283,570.9174426685198,0.011620894139448692,0.021282603659949037,0.0,11.836923789668752,Normal Segment,7.8614415728178635
R0430,4317,467,0.10817697475098448,356,39.55642807505212,567.9720407690526,0.011091568218670373,0.028122538800092658,0.0,10.817697475098448,Normal Segment,7.848351644831738
R0091,4317,442,0.10238591614547139,322,29.65417187861941,281.00173731758167,0.011528167709057216,0.031638869585360205,0.0,10.23859161454714,Normal Segment,7.835317101769778
R0268,4317,559,0.12948807041927266,431,59.2522886263609,588.2830669446374,0.012462126476719943,0.01315056752374334,0.0,12.948807041927266,Normal Segment,7.833421443753116
R0153,4317,466,0.10794533240676396,350,29.659763724808894,846.9810979847116,0.011344567987028029,0.027692378966875146,0.01172110261755849,10.794533240676396,Normal Segment,7.812134771827808
R0061,4317,404,0.0935835070650915,314,29.69178596247394,549.4739634005097,0.010274982626824185,0.03742158906648135,0.0,9.35835070650915,Normal Segment,7.790804450228599
R0198,4317,453,0.10493398193189715,345,29.665478341440814,558.1727125318508,0.011152490155200371,0.028472550382209867,0.026546212647671992,10.493398193189716,Normal Segment,7.7142502303646205
R0152,4317,482,0.11165160991429234,369,49.421294880704195,573.394510076442,0.011575816539263378,0.022138290479499653,0.004285383368079685,11.165160991429234,Normal Segment,7.588310280925925
R0001,4317,493,0.1141996757007181,383,59.30522816770906,862.2734074588834,0.011581167477414871,0.020318739865647438,0.0,11.41996757007181,Normal Segment,7.5795653196266795
R0037,4317,510,0.11813759555246699,378,39.49094741718786,286.4901783646051,0.01272719481121149,0.016791058605513085,0.0,11.8137595552467,Normal Segment,7.546571426713905
R0238,4317,531,0.12300208478109799,394,59.20656242761177,577.0749826268242,0.013225573314801946,0.013151725735464444,0.0,12.300208478109798,Normal Segment,7.532112332600314
R0185,4317,508,0.11767431086402594,384,59.27936993282372,577.2790132036137,0.012010099606208014,0.016831596015751682,0.0,11.767431086402594,Normal Segment,7.504931132613281
R0424,4317,498,0.11535788742182071,376,49.41784804262219,855.264164929349,0.011643710910354413,0.01707088255733148,0.0,11.53578874218207,Normal Segment,7.3960440753708
R0261,4317,415,0.09613157285151726,320,39.56051424600417,555.2080843178132,0.010988232568913597,0.030091035441278665,0.01063238359972203,9.613157285151726,Normal Segment,7.3904483170233
